kraj_code,kraj,obvod_code,obvod,town_code,town,number_of_potential_voters
7,Prešovský kraj,708,Volebný obvod č. 8,525146,Sabinov,9501
7,Prešovský kraj,708,Volebný obvod č. 8,525219,Šarišské Dravce,969
7,Prešovský kraj,708,Volebný obvod č. 8,525235,Šarišské Michaľany,2241
7,Prešovský kraj,708,Volebný obvod č. 8,525243,Šarišské Sokolovce,447
7,Prešovský kraj,708,Volebný obvod č. 8,525308,Tichý Potok,268
7,Prešovský kraj,708,Volebný obvod č. 8,525316,Torysa,1149
7,Prešovský kraj,708,Volebný obvod č. 8,525359,Uzovce,426
7,Prešovský kraj,708,Volebný obvod č. 8,525367,Uzovské Pekľany,314
7,Prešovský kraj,708,Volebný obvod č. 8,525375,Uzovský Šalgov,528
7,Prešovský kraj,708,Volebný obvod č. 8,525421,Vysoká,102
7,Prešovský kraj,709,Volebný obvod č. 9,520039,Belá nad Cirochou,2768
7,Prešovský kraj,709,Volebný obvod č. 9,520080,Brezovec,32
7,Prešovský kraj,709,Volebný obvod č. 9,520136,Čukalovce,146
7,Prešovský kraj,709,Volebný obvod č. 9,520161,Dlhé nad Cirochou,1580
7,Prešovský kraj,709,Volebný obvod č. 9,520179,Dúbrava,190
7,Prešovský kraj,709,Volebný obvod č. 9,520209,Hostovice,224
7,Prešovský kraj,709,Volebný obvod č. 9,520217,Hrabová Roztoka,42
7,Prešovský kraj,709,Volebný obvod č. 9,520284,Jalová,54
7,Prešovský kraj,709,Volebný obvod č. 9,520322,Kalná Roztoka,424
7,Prešovský kraj,709,Volebný obvod č. 9,520365,Klenová,390
7,Prešovský kraj,709,Volebný obvod č. 9,520381,Kolbasov,61
7,Prešovský kraj,709,Volebný obvod č. 9,520390,Kolonica,455
7,Prešovský kraj,709,Volebný obvod č. 9,520438,Ladomirov,235
7,Prešovský kraj,709,Volebný obvod č. 9,520489,Michajlov,72
7,Prešovský kraj,709,Volebný obvod č. 9,520551,Nová Sedlica,229
7,Prešovský kraj,709,Volebný obvod č. 9,520594,Osadné,123
7,Prešovský kraj,709,Volebný obvod č. 9,520632,Parihuzovce,30
7,Prešovský kraj,709,Volebný obvod č. 9,520641,Pčoliné,464
7,Prešovský kraj,709,Volebný obvod č. 9,520659,Pichne,457
7,Prešovský kraj,709,Volebný obvod č. 9,520675,Príslop,37
7,Prešovský kraj,709,Volebný obvod č. 9,520730,Runina,71
7,Prešovský kraj,709,Volebný obvod č. 9,520748,Ruská Volová,75
7,Prešovský kraj,709,Volebný obvod č. 9,520764,Ruský Potok,112
7,Prešovský kraj,709,Volebný obvod č. 9,520802,Snina,15460
7,Prešovský kraj,709,Volebný obvod č. 9,520829,Stakčín,1924
7,Prešovský kraj,709,Volebný obvod č. 9,520811,Stakčínska Roztoka,251
7,Prešovský kraj,709,Volebný obvod č. 9,520845,Strihovce,109
7,Prešovský kraj,709,Volebný obvod č. 9,520870,Šmigovec,70
7,Prešovský kraj,709,Volebný obvod č. 9,520888,Topoľa,138
7,Prešovský kraj,709,Volebný obvod č. 9,520918,Ubľa,641
7,Prešovský kraj,709,Volebný obvod č. 9,520934,Ulič,672
7,Prešovský kraj,709,Volebný obvod č. 9,520942,Uličské Krivé,198
7,Prešovský kraj,709,Volebný obvod č. 9,521051,Zboj,246
7,Prešovský kraj,709,Volebný obvod č. 9,521108,Zemplínske Hámre,1048
7,Prešovský kraj,710,Volebný obvod č. 10,526673,Čirč,978
7,Prešovský kraj,710,Volebný obvod č. 10,526681,Ďurková,174
7,Prešovský kraj,710,Volebný obvod č. 10,526690,Forbasy,351
7,Prešovský kraj,710,Volebný obvod č. 10,526703,Hajtovka,58
7,Prešovský kraj,710,Volebný obvod č. 10,526711,Haligovce,520
7,Prešovský kraj,710,Volebný obvod č. 10,526720,Hniezdne,1113
7,Prešovský kraj,710,Volebný obvod č. 10,526738,Hraničné,165
7,Prešovský kraj,710,Volebný obvod č. 10,526746,Hromoš,406
7,Prešovský kraj,710,Volebný obvod č. 10,526754,Chmeľnica,794
7,Prešovský kraj,710,Volebný obvod č. 10,526762,Jakubany,2065
7,Prešovský kraj,710,Volebný obvod č. 10,526771,Jarabina,723
7,Prešovský kraj,710,Volebný obvod č. 10,526789,Kamienka,1065
7,Prešovský kraj,710,Volebný obvod č. 10,526797,Kolačkov,831
7,Prešovský kraj,710,Volebný obvod č. 10,526801,Kremná,80
7,Prešovský kraj,710,Volebný obvod č. 10,526819,Kyjov,539
7,Prešovský kraj,710,Volebný obvod č. 10,526827,Lacková,135
7,Prešovský kraj,710,Volebný obvod č. 10,526835,Legnava,49
7,Prešovský kraj,710,Volebný obvod č. 10,526843,Lesnica,388
7,Prešovský kraj,710,Volebný obvod č. 10,526851,Litmanová,533
7,Prešovský kraj,710,Volebný obvod č. 10,526860,Lomnička,1709
7,Prešovský kraj,710,Volebný obvod č. 10,526878,Ľubotín,1024
7,Prešovský kraj,710,Volebný obvod č. 10,526886,Malý Lipník,360
7,Prešovský kraj,710,Volebný obvod č. 10,526894,Matysová,58
7,Prešovský kraj,710,Volebný obvod č. 10,526908,Mníšek nad Popradom,472
7,Prešovský kraj,710,Volebný obvod č. 10,526916,Nižné Ružbachy,480
7,Prešovský kraj,710,Volebný obvod č. 10,526924,Nová Ľubovňa,2373
7,Prešovský kraj,710,Volebný obvod č. 10,526932,Obručné,25
7,Prešovský kraj,710,Volebný obvod č. 10,526941,Orlov,514
7,Prešovský kraj,710,Volebný obvod č. 10,526959,Plaveč,1430
7,Prešovský kraj,710,Volebný obvod č. 10,526967,Plavnica,1280
7,Prešovský kraj,710,Volebný obvod č. 10,526975,Podolínec,2397
7,Prešovský kraj,710,Volebný obvod č. 10,526983,Pusté Pole,176
7,Prešovský kraj,710,Volebný obvod č. 10,526991,Ruská Voľa nad Popradom,70
7,Prešovský kraj,710,Volebný obvod č. 10,526665,Stará Ľubovňa,12510
7,Prešovský kraj,710,Volebný obvod č. 10,527009,Starina,45
7,Prešovský kraj,710,Volebný obvod č. 10,527017,Stráňany,151
7,Prešovský kraj,710,Volebný obvod č. 10,527025,Sulín,263
7,Prešovský kraj,710,Volebný obvod č. 10,527033,Šambron,322
7,Prešovský kraj,710,Volebný obvod č. 10,527041,Šarišské Jastrabie,957
7,Prešovský kraj,710,Volebný obvod č. 10,527050,Údol,298
7,Prešovský kraj,710,Volebný obvod č. 10,527068,Veľká Lesná,374
7,Prešovský kraj,710,Volebný obvod č. 10,527076,Veľký Lipník,738
7,Prešovský kraj,710,Volebný obvod č. 10,527084,Vislanka,221
7,Prešovský kraj,710,Volebný obvod č. 10,527092,Vyšné Ružbachy,1135
7,Prešovský kraj,711,Volebný obvod č. 11,527114,Baňa,160
7,Prešovský kraj,711,Volebný obvod č. 11,527157,Breznica,654
7,Prešovský kraj,711,Volebný obvod č. 11,527165,Breznička,106
7,Prešovský kraj,711,Volebný obvod č. 11,527173,Brusnica,238
7,Prešovský kraj,711,Volebný obvod č. 11,527181,Bukovce,435
7,Prešovský kraj,711,Volebný obvod č. 11,527190,Bystrá,14
7,Prešovský kraj,711,Volebný obvod č. 11,527203,Bžany,217
7,Prešovský kraj,711,Volebný obvod č. 11,527262,Duplín,412
7,Prešovský kraj,711,Volebný obvod č. 11,527289,Gribov,144
7,Prešovský kraj,711,Volebný obvod č. 11,527297,Havaj,346
7,Prešovský kraj,711,Volebný obvod č. 11,527335,Chotča,503
7,Prešovský kraj,711,Volebný obvod č. 11,527343,Jakušovce,34
7,Prešovský kraj,711,Volebný obvod č. 11,527386,Kolbovce,145
7,Prešovský kraj,711,Volebný obvod č. 11,527408,Korunková,58
7,Prešovský kraj,711,Volebný obvod č. 11,527416,Kožuchovce,45
7,Prešovský kraj,711,Volebný obvod č. 11,527467,Krišľovce,30
7,Prešovský kraj,711,Volebný obvod č. 11,527793,Kručov,170
7,Prešovský kraj,711,Volebný obvod č. 11,527475,Krušinec,198
7,Prešovský kraj,711,Volebný obvod č. 11,527513,Lomné,195
7,Prešovský kraj,711,Volebný obvod č. 11,527521,Makovce,120
7,Prešovský kraj,711,Volebný obvod č. 11,527530,Malá Poľana,94
7,Prešovský kraj,711,Volebný obvod č. 11,527572,Miková,97
7,Prešovský kraj,711,Volebný obvod č. 11,527581,Miňovce,294
7,Prešovský kraj,711,Volebný obvod č. 11,527611,Mrázovce,68
7,Prešovský kraj,711,Volebný obvod č. 11,527637,Nižná Olšava,321
7,Prešovský kraj,711,Volebný obvod č. 11,527700,Oľšavka,166
7,Prešovský kraj,711,Volebný obvod č. 11,527726,Potoky,77
7,Prešovský kraj,711,Volebný obvod č. 11,527718,Potôčky,57
7,Prešovský kraj,711,Volebný obvod č. 11,527815,Soľník,27
7,Prešovský kraj,711,Volebný obvod č. 11,527823,Staškovce,219
7,Prešovský kraj,711,Volebný obvod č. 11,527840,Stropkov,8116
7,Prešovský kraj,711,Volebný obvod č. 11,527866,Šandal,246
7,Prešovský kraj,711,Volebný obvod č. 11,527912,Tisinec,389
7,Prešovský kraj,711,Volebný obvod č. 11,527921,Tokajík,84
7,Prešovský kraj,711,Volebný obvod č. 11,527939,Turany nad Ondavou,299
7,Prešovský kraj,711,Volebný obvod č. 11,527971,Varechovce,119
7,Prešovský kraj,711,Volebný obvod č. 11,527980,Veľkrop,167
7,Prešovský kraj,711,Volebný obvod č. 11,527998,Vislava,174
7,Prešovský kraj,711,Volebný obvod č. 11,528005,Vladiča,55
7,Prešovský kraj,711,Volebný obvod č. 11,528013,Vojtovce,85
7,Prešovský kraj,711,Volebný obvod č. 11,528021,Vyškovce,123
7,Prešovský kraj,711,Volebný obvod č. 11,528048,Vyšná Olšava,469
7,Prešovský kraj,711,Volebný obvod č. 11,560073,Vyšný Hrabovec,162
7,Prešovský kraj,712,Volebný obvod č. 12,527122,Belejovce,22
7,Prešovský kraj,712,Volebný obvod č. 12,527131,Beňadikovce,164
7,Prešovský kraj,712,Volebný obvod č. 12,527149,Bodružal,45
7,Prešovský kraj,712,Volebný obvod č. 12,527211,Cernina,461
7,Prešovský kraj,712,Volebný obvod č. 12,527220,Cigla,63
7,Prešovský kraj,712,Volebný obvod č. 12,527238,Dlhoňa,57
7,Prešovský kraj,712,Volebný obvod č. 12,527246,Dobroslava,36
7,Prešovský kraj,712,Volebný obvod č. 12,527254,Dubová,174
7,Prešovský kraj,712,Volebný obvod č. 12,580601,Dukovce,233
7,Prešovský kraj,712,Volebný obvod č. 12,527271,Fijaš,114
7,Prešovský kraj,712,Volebný obvod č. 12,519197,Giraltovce,3219
7,Prešovský kraj,712,Volebný obvod č. 12,527301,Havranec,12
7,Prešovský kraj,712,Volebný obvod č. 12,527319,Hrabovčík,254
7,Prešovský kraj,712,Volebný obvod č. 12,527327,Hunkovce,246
7,Prešovský kraj,712,Volebný obvod č. 12,527351,Jurkova Voľa,63
7,Prešovský kraj,712,Volebný obvod č. 12,519316,Kalnište,415
7,Prešovský kraj,712,Volebný obvod č. 12,527360,Kapišová,356
7,Prešovský kraj,712,Volebný obvod č. 12,527378,Kečkovce,178
7,Prešovský kraj,712,Volebný obvod č. 12,519332,Kobylnice,75
7,Prešovský kraj,712,Volebný obvod č. 12,527394,Korejovce,60
7,Prešovský kraj,712,Volebný obvod č. 12,519391,Kračúnovce,998
7,Prešovský kraj,712,Volebný obvod č. 12,527424,Krajná Bystrá,333
7,Prešovský kraj,712,Volebný obvod č. 12,527432,Krajná Poľana,167
7,Prešovský kraj,712,Volebný obvod č. 12,527441,Krajná Porúbka,32
7,Prešovský kraj,712,Volebný obvod č. 12,527459,Krajné Čierno,70
7,Prešovský kraj,712,Volebný obvod č. 12,527483,Kružlová,503
7,Prešovský kraj,712,Volebný obvod č. 12,519448,Kuková,593
7,Prešovský kraj,712,Volebný obvod č. 12,527491,Kurimka,300
7,Prešovský kraj,712,Volebný obvod č. 12,527505,Ladomirová,772
7,Prešovský kraj,712,Volebný obvod č. 12,519537,Lúčka,426
7,Prešovský kraj,712,Volebný obvod č. 12,519561,Lužany pri Topli,215
7,Prešovský kraj,712,Volebný obvod č. 12,527548,Matovce,98
7,Prešovský kraj,712,Volebný obvod č. 12,527556,Medvedie,39
7,Prešovský kraj,712,Volebný obvod č. 12,527564,Mestisko,376
7,Prešovský kraj,712,Volebný obvod č. 12,519596,Mičakovce,104
7,Prešovský kraj,712,Volebný obvod č. 12,527599,Miroľa,46
7,Prešovský kraj,712,Volebný obvod č. 12,527602,Mlynárovce,174
7,Prešovský kraj,712,Volebný obvod č. 12,527629,Nižná Jedľová,94
7,Prešovský kraj,712,Volebný obvod č. 12,527645,Nižná Pisaná,74
7,Prešovský kraj,712,Volebný obvod č. 12,527653,Nižný Komárnik,116
7,Prešovský kraj,712,Volebný obvod č. 12,527661,Nižný Mirošov,213
7,Prešovský kraj,712,Volebný obvod č. 12,527670,Nižný Orlík,254
7,Prešovský kraj,712,Volebný obvod č. 12,527688,Nová Polianka,55
7,Prešovský kraj,712,Volebný obvod č. 12,527696,Okrúhle,476
7,Prešovský kraj,712,Volebný obvod č. 12,527734,Príkra,11
7,Prešovský kraj,712,Volebný obvod č. 12,527742,Pstriná,46
7,Prešovský kraj,712,Volebný obvod č. 12,527751,Radoma,360
7,Prešovský kraj,712,Volebný obvod č. 12,527769,Rakovčík,128
7,Prešovský kraj,712,Volebný obvod č. 12,527777,Rovné,388
7,Prešovský kraj,712,Volebný obvod č. 12,527785,Roztoky,287
7,Prešovský kraj,712,Volebný obvod č. 12,527807,Soboš,124
7,Prešovský kraj,712,Volebný obvod č. 12,527831,Stročín,430
7,Prešovský kraj,712,Volebný obvod č. 12,527858,Svidnička,109
7,Prešovský kraj,712,Volebný obvod č. 12,527106,Svidník,8784
7,Prešovský kraj,712,Volebný obvod č. 12,527874,Šarbov,18
7,Prešovský kraj,712,Volebný obvod č. 12,527882,Šarišský Štiavnik,209
7,Prešovský kraj,712,Volebný obvod č. 12,527891,Šemetkovce,68
7,Prešovský kraj,712,Volebný obvod č. 12,527904,Štefurov,88
7,Prešovský kraj,712,Volebný obvod č. 12,527947,Vagrinec,92
7,Prešovský kraj,712,Volebný obvod č. 12,527955,Valkovce,169
7,Prešovský kraj,712,Volebný obvod č. 12,527963,Vápeník,37
7,Prešovský kraj,712,Volebný obvod č. 12,528030,Vyšná Jedľová,159
7,Prešovský kraj,712,Volebný obvod č. 12,528056,Vyšná Pisaná,69
7,Prešovský kraj,712,Volebný obvod č. 12,528064,Vyšný Komárnik,60
7,Prešovský kraj,712,Volebný obvod č. 12,528072,Vyšný Mirošov,461
7,Prešovský kraj,712,Volebný obvod č. 12,528081,Vyšný Orlík,318
7,Prešovský kraj,712,Volebný obvod č. 12,519987,Železník,385
7,Prešovský kraj,712,Volebný obvod č. 12,519995,Želmanovce,269
7,Prešovský kraj,713,Volebný obvod č. 13,544060,Babie,199
7,Prešovský kraj,713,Volebný obvod č. 13,544078,Banské,1326
7,Prešovský kraj,713,Volebný obvod č. 13,544086,Benkovce,435
7,Prešovský kraj,713,Volebný obvod č. 13,544094,Bystré,2166
7,Prešovský kraj,713,Volebný obvod č. 13,544108,Cabov,312
7,Prešovský kraj,713,Volebný obvod č. 13,544116,Čaklov,1954
7,Prešovský kraj,713,Volebný obvod č. 13,544124,Čičava,870
7,Prešovský kraj,713,Volebný obvod č. 13,544132,Čierne nad Topľou,606
7,Prešovský kraj,713,Volebný obvod č. 13,544141,Ďapalovce,348
7,Prešovský kraj,713,Volebný obvod č. 13,544159,Davidov,632
7,Prešovský kraj,713,Volebný obvod č. 13,544167,Detrík,42
7,Prešovský kraj,713,Volebný obvod č. 13,544175,Dlhé Klčovo,1118
7,Prešovský kraj,713,Volebný obvod č. 13,544183,Ďurďoš,183
7,Prešovský kraj,713,Volebný obvod č. 13,544191,Giglovce,121
7,Prešovský kraj,713,Volebný obvod č. 13,544205,Girovce,48
7,Prešovský kraj,713,Volebný obvod č. 13,544213,Hanušovce nad Topľou,2815
7,Prešovský kraj,713,Volebný obvod č. 13,581674,Hencovce,1059
7,Prešovský kraj,713,Volebný obvod č. 13,544221,Hermanovce nad Topľou,562
7,Prešovský kraj,713,Volebný obvod č. 13,544230,Hlinné,1347
7,Prešovský kraj,713,Volebný obvod č. 13,528731,Holčíkovce,361
7,Prešovský kraj,713,Volebný obvod č. 13,528749,Jasenovce,175
7,Prešovský kraj,713,Volebný obvod č. 13,528757,Jastrabie nad Topľou,367
7,Prešovský kraj,713,Volebný obvod č. 13,528765,Juskova Voľa,247
7,Prešovský kraj,713,Volebný obvod č. 13,528773,Kamenná Poruba,1038
7,Prešovský kraj,713,Volebný obvod č. 13,528781,Kladzany,459
7,Prešovský kraj,713,Volebný obvod č. 13,528790,Komárany,401
7,Prešovský kraj,713,Volebný obvod č. 13,528811,Kučín,392
7,Prešovský kraj,713,Volebný obvod č. 13,528820,Kvakovce,517
7,Prešovský kraj,713,Volebný obvod č. 13,528838,Majerovce,364
7,Prešovský kraj,713,Volebný obvod č. 13,528846,Malá Domaša,474
7,Prešovský kraj,713,Volebný obvod č. 13,528854,Matiaška,228
7,Prešovský kraj,713,Volebný obvod č. 13,528862,Medzianky,251
7,Prešovský kraj,713,Volebný obvod č. 13,528871,Merník,485
7,Prešovský kraj,713,Volebný obvod č. 13,528889,Michalok,253
7,Prešovský kraj,713,Volebný obvod č. 13,528901,Nižný Hrabovec,1292
7,Prešovský kraj,713,Volebný obvod č. 13,528919,Nižný Hrušov,1259
7,Prešovský kraj,713,Volebný obvod č. 13,528927,Nižný Kručov,318
7,Prešovský kraj,713,Volebný obvod č. 13,528935,Nová Kelča,311
7,Prešovský kraj,713,Volebný obvod č. 13,528943,Ondavské Matiašovce,623
7,Prešovský kraj,713,Volebný obvod č. 13,528960,Pavlovce,610
7,Prešovský kraj,713,Volebný obvod č. 13,528978,Petkovce,107
7,Prešovský kraj,713,Volebný obvod č. 13,528986,Petrovce,368
7,Prešovský kraj,713,Volebný obvod č. 13,528994,Piskorovce,103
7,Prešovský kraj,713,Volebný obvod č. 13,529001,Poša,659
7,Prešovský kraj,713,Volebný obvod č. 13,529028,Prosačov,137
7,Prešovský kraj,713,Volebný obvod č. 13,529036,Radvanovce,172
7,Prešovský kraj,713,Volebný obvod č. 13,529044,Rafajovce,125
7,Prešovský kraj,713,Volebný obvod č. 13,529052,Remeniny,226
7,Prešovský kraj,713,Volebný obvod č. 13,529079,Rudlov,512
7,Prešovský kraj,713,Volebný obvod č. 13,529109,Ruská Voľa,59
7,Prešovský kraj,713,Volebný obvod č. 13,529125,Sačurov,1672
7,Prešovský kraj,713,Volebný obvod č. 13,529133,Sečovská Polianka,2131
7,Prešovský kraj,713,Volebný obvod č. 13,529141,Sedliská,1117
7,Prešovský kraj,713,Volebný obvod č. 13,529150,Skrabské,579
7,Prešovský kraj,713,Volebný obvod č. 13,529168,Slovenská Kajňa,634
7,Prešovský kraj,713,Volebný obvod č. 13,529176,Soľ,1860
7,Prešovský kraj,713,Volebný obvod č. 13,529184,Štefanovce,87
7,Prešovský kraj,713,Volebný obvod č. 13,529192,Tovarné,855
7,Prešovský kraj,713,Volebný obvod č. 13,529206,Tovarnianska Polianka,86
7,Prešovský kraj,713,Volebný obvod č. 13,529214,Vavrinec,51
7,Prešovský kraj,713,Volebný obvod č. 13,529222,Vechec,1969
7,Prešovský kraj,713,Volebný obvod č. 13,529231,Vlača,185
7,Prešovský kraj,713,Volebný obvod č. 13,544051,Vranov nad Topľou,17384
7,Prešovský kraj,713,Volebný obvod č. 13,529117,Vyšný Kazimír,164
7,Prešovský kraj,713,Volebný obvod č. 13,529257,Vyšný Žipov,940
7,Prešovský kraj,713,Volebný obvod č. 13,529265,Zámutov,2356
7,Prešovský kraj,713,Volebný obvod č. 13,529281,Zlatník,56
7,Prešovský kraj,713,Volebný obvod č. 13,529290,Žalobín,616
8,Košický kraj,801,Volebný obvod č. 1,599891,Košice - Džungľa,537
8,Košický kraj,801,Volebný obvod č. 1,598119,Košice - Kavečany,1100
8,Košický kraj,801,Volebný obvod č. 1,598151,Košice - Sever,16675
8,Košický kraj,801,Volebný obvod č. 1,599875,Košice - Sídlisko Ťahanovce,17712
8,Košický kraj,801,Volebný obvod č. 1,598186,Košice - Staré Mesto,17981
8,Košický kraj,801,Volebný obvod č. 1,598127,Košice - Ťahanovce,1797
8,Košický kraj,802,Volebný obvod č. 2,598194,Košice - Lorinčík,789
8,Košický kraj,802,Volebný obvod č. 2,599972,Košice - Luník IX,4925
8,Košický kraj,802,Volebný obvod č. 2,598216,Košice - Myslava,2170
8,Košický kraj,802,Volebný obvod č. 2,598208,Košice - Pereš,1750
8,Košický kraj,802,Volebný obvod č. 2,599859,Košice - Poľov,949
8,Košický kraj,802,Volebný obvod č. 2,599883,Košice - Sídlisko KVP,18828
8,Košický kraj,802,Volebný obvod č. 2,599841,Košice - Šaca,4616
8,Košický kraj,802,Volebný obvod č. 2,598224,Košice - Západ,32219
8,Košický kraj,803,Volebný obvod č. 3,598682,Košice - Dargovských hrdinov,21632
8,Košický kraj,803,Volebný obvod č. 3,599018,Košice - Košická Nová Ves,2431
8,Košický kraj,804,Volebný obvod č. 4,599093,Košice - Barca,3066
8,Košický kraj,804,Volebný obvod č. 4,599824,Košice - Juh,18604
8,Košický kraj,804,Volebný obvod č. 4,599794,Košice - Krásna,4639
8,Košický kraj,804,Volebný obvod č. 4,599816,Košice - Nad jazerom,19498
8,Košický kraj,804,Volebný obvod č. 4,599786,Košice - Šebastovce,622
8,Košický kraj,804,Volebný obvod č. 4,599913,Košice - Vyšné Opátske,2138
8,Košický kraj,805,Volebný obvod č. 5,521141,Bačkovík,396
8,Košický kraj,805,Volebný obvod č. 5,521159,Baška,570
8,Košický kraj,805,Volebný obvod č. 5,521167,Belža,351
8,Košický kraj,805,Volebný obvod č. 5,521175,Beniakovce,618
8,Košický kraj,805,Volebný obvod č. 5,521183,Bidovce,1192
8,Košický kraj,805,Volebný obvod č. 5,521191,Blažice,468
8,Košický kraj,805,Volebný obvod č. 5,559831,Bočiar,187
8,Košický kraj,805,Volebný obvod č. 5,521205,Bohdanovce,925
8,Košický kraj,805,Volebný obvod č. 5,521213,Boliarov,572
8,Košický kraj,805,Volebný obvod č. 5,521221,Budimír,1054
8,Košický kraj,805,Volebný obvod č. 5,521248,Bukovec,717
8,Košický kraj,805,Volebný obvod č. 5,521256,Bunetice,71
8,Košický kraj,805,Volebný obvod č. 5,521264,Buzica,961
8,Košický kraj,805,Volebný obvod č. 5,521272,Cestice,709
8,Košický kraj,805,Volebný obvod č. 5,521281,Čakanovce,516
8,Košický kraj,805,Volebný obvod č. 5,521299,Čaňa,4572
8,Košický kraj,805,Volebný obvod č. 5,521302,Čečejovce,1724
8,Košický kraj,805,Volebný obvod č. 5,521311,Čižatice,334
8,Košický kraj,805,Volebný obvod č. 5,521329,Debraď,336
8,Košický kraj,805,Volebný obvod č. 5,521337,Drienovec,1673
8,Košický kraj,805,Volebný obvod č. 5,521345,Družstevná pri Hornáde,2130
8,Košický kraj,805,Volebný obvod č. 5,521353,Ďurďošík,534
8,Košický kraj,805,Volebný obvod č. 5,521361,Ďurkov,1371
8,Košický kraj,805,Volebný obvod č. 5,559873,Dvorníky - Včeláre,429
8,Košický kraj,805,Volebný obvod č. 5,521370,Geča,1508
8,Košický kraj,805,Volebný obvod č. 5,521388,Gyňov,546
8,Košický kraj,805,Volebný obvod č. 5,521396,Hačava,159
8,Košický kraj,805,Volebný obvod č. 5,518123,Háj,219
8,Košický kraj,805,Volebný obvod č. 5,521400,Haniska,1216
8,Košický kraj,805,Volebný obvod č. 5,521418,Herľany,218
8,Košický kraj,805,Volebný obvod č. 5,521426,Hodkovce,279
8,Košický kraj,805,Volebný obvod č. 5,518107,Hosťovce,178
8,Košický kraj,805,Volebný obvod č. 5,521442,Hrašovík,325
8,Košický kraj,805,Volebný obvod č. 5,521469,Hýľov,429
8,Košický kraj,805,Volebný obvod č. 5,599310,Chorváty,88
8,Košický kraj,805,Volebný obvod č. 5,521477,Chrastné,496
8,Košický kraj,805,Volebný obvod č. 5,521485,Janík,497
8,Košický kraj,805,Volebný obvod č. 5,521493,Jasov,2465
8,Košický kraj,805,Volebný obvod č. 5,521507,Kalša,579
8,Košický kraj,805,Volebný obvod č. 5,521523,Kecerovce,2286
8,Košický kraj,805,Volebný obvod č. 5,521540,Kecerovský Lipovec,86
8,Košický kraj,805,Volebný obvod č. 5,559687,Kechnec,882
8,Košický kraj,805,Volebný obvod č. 5,521558,Kokšov - Bakša,1011
8,Košický kraj,805,Volebný obvod č. 5,521566,Komárovce,325
8,Košický kraj,805,Volebný obvod č. 5,582514,Kostoľany nad Hornádom,1042
8,Košický kraj,805,Volebný obvod č. 5,521574,Košická Belá,819
8,Košický kraj,805,Volebný obvod č. 5,521582,Košická Polianka,834
8,Košický kraj,805,Volebný obvod č. 5,521591,Košické Oľšany,1023
8,Košický kraj,805,Volebný obvod č. 5,521604,Košický Klečenov,248
8,Košický kraj,805,Volebný obvod č. 5,521612,Kráľovce,937
8,Košický kraj,805,Volebný obvod č. 5,521639,Kysak,1200
8,Košický kraj,805,Volebný obvod č. 5,521655,Malá Ida,1487
8,Košický kraj,805,Volebný obvod č. 5,521663,Malá Lodina,194
8,Košický kraj,805,Volebný obvod č. 5,521671,Medzev,3076
8,Košický kraj,805,Volebný obvod č. 5,580252,Milhosť,314
8,Košický kraj,805,Volebný obvod č. 5,521680,Mokrance,1209
8,Košický kraj,805,Volebný obvod č. 5,521698,Moldava nad Bodvou,7880
8,Košický kraj,805,Volebný obvod č. 5,521701,Mudrovce,59
8,Košický kraj,805,Volebný obvod č. 5,518140,Nižná Hutka,526
8,Košický kraj,805,Volebný obvod č. 5,521728,Nižná Kamenica,536
8,Košický kraj,805,Volebný obvod č. 5,521736,Nižná Myšľa,1176
8,Košický kraj,805,Volebný obvod č. 5,521744,Nižný Čaj,231
8,Košický kraj,805,Volebný obvod č. 5,521752,Nižný Klátov,754
8,Košický kraj,805,Volebný obvod č. 5,521761,Nižný Lánec,329
8,Košický kraj,805,Volebný obvod č. 5,521795,Nová Polhora,402
8,Košický kraj,805,Volebný obvod č. 5,521787,Nováčany,613
8,Košický kraj,805,Volebný obvod č. 5,521809,Nový Salaš,183
8,Košický kraj,805,Volebný obvod č. 5,521817,Obišovce,384
8,Košický kraj,805,Volebný obvod č. 5,521825,Olšovany,511
8,Košický kraj,805,Volebný obvod č. 5,521833,Opátka,84
8,Košický kraj,805,Volebný obvod č. 5,521841,Opiná,151
8,Košický kraj,805,Volebný obvod č. 5,521850,Paňovce,495
8,Košický kraj,805,Volebný obvod č. 5,521868,Peder,302
8,Košický kraj,805,Volebný obvod č. 5,521876,Perín - Chym,1289
8,Košický kraj,805,Volebný obvod č. 5,521884,Ploské,738
8,Košický kraj,805,Volebný obvod č. 5,521892,Poproč,2213
8,Košický kraj,805,Volebný obvod č. 5,521906,Rákoš,302
8,Košický kraj,805,Volebný obvod č. 5,521914,Rankovce,587
8,Košický kraj,805,Volebný obvod č. 5,521922,Rešica,295
8,Košický kraj,805,Volebný obvod č. 5,521931,Rozhanovce,2072
8,Košický kraj,805,Volebný obvod č. 5,521949,Rudník,522
8,Košický kraj,805,Volebný obvod č. 5,521957,Ruskov,1325
8,Košický kraj,805,Volebný obvod č. 5,521965,Sady nad Torysou,1539
8,Košický kraj,805,Volebný obvod č. 5,521973,Seňa,1723
8,Košický kraj,805,Volebný obvod č. 5,521981,Skároš,899
8,Košický kraj,805,Volebný obvod č. 5,518115,Slančík,175
8,Košický kraj,805,Volebný obvod č. 5,522007,Slanec,1180
8,Košický kraj,805,Volebný obvod č. 5,522015,Slanská Huta,195
8,Košický kraj,805,Volebný obvod č. 5,522023,Slanské Nové Mesto,391
