obec_kod;obec;okres_kod;okres;kraj_kod;kraj;vymera;krajina;krajina_kod;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE;latitude;longitude
524069;Vojňany;703;Kežmarok;7;Prešovský;5786844;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Vojňany;SK0413524069;49.25835915;20.44317647813297
523267;Vojnatina;809;Sobrance;8;Košický;7687862;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Vojnatina;SK0429523267;48.7346676;22.2275492
528013;Vojtovce;711;Stropkov;7;Prešovský;4916314;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Vojtovce;SK041B528013;49.20689805;21.69386842960595
523275;Voľa;807;Michalovce;8;Košický;5781772;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Voľa;SK0427523275;48.8410159;21.84388640422518
520993;Volica;705;Medzilaborce;7;Prešovský;5373596;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Medzilaborce;SK0415;Volica;SK0415520993;49.15840205;21.92249487719042
500925;Volkovce;407;Zlaté Moravce;4;Nitriansky;11603661;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Volkovce;SK0237500925;48.34534355;18.45401176970227
517356;Voznica;612;Žarnovica;6;Banskobystrický;17179130;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žarnovica;SK032C;Voznica;SK032C517356;48.4403331;18.72997964790644
504173;Vozokany;202;Galanta;2;Trnavský;12893169;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Galanta;SK0212;Vozokany;SK0212504173;48.104941;17.6878179
505757;Vozokany;406;Topoľčany;4;Nitriansky;9116717;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topoľčany;SK0236;Vozokany;SK0236505757;48.5709894;17.98795879091426
500933;Vráble;403;Nitra;4;Nitriansky;38313893;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Vráble;SK0233500933;48.242684;18.30313234737908
504963;Vrádište;206;Skalica;2;Trnavský;4251282;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Skalica;SK0216;Vrádište;SK0216504963;48.82776995;17.19282911064283
502006;Vrakúň;201;Dunajská Streda;2;Trnavský;38336315;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Vrakúň;SK0211502006;47.937546;17.6039197
544051;Vranov nad Topľou;713;Vranov nad Topľou;7;Prešovský;34368175;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Vranov nad Topľou;SK041D544051;48.8891513;21.6822318
523283;Vrbnica;807;Michalovce;8;Košický;4944519;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Vrbnica;SK0427523283;48.6858005;21.87693018250762
524077;Vrbov;703;Kežmarok;7;Prešovský;19305128;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Vrbov;SK0413524077;49.0873326;20.43189485016821
501409;Vrbová nad Váhom;401;Komárno;4;Nitriansky;21695281;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Vrbová nad Váhom;SK0231501409;47.8495079;18.0497583
504971;Vrbovce;303;Myjava;3;Trenčiansky;51519553;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Myjava;SK0223;Vrbovce;SK0223504971;48.8031609;17.48296733922
507750;Vrbové;204;Piešťany;2;Trnavský;13966598;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešťany;SK0214;Vrbové;SK0214507750;48.61888310000001;17.71092627931192
516538;Vrbovka;610;Veľký Krtíš;6;Banskobystrický;10596135;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Vrbovka;SK032A516538;48.089635;19.4071489
513784;Vrchteplá;306;Považská Bystrica;3;Trenčiansky;4896946;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Považská Bystrica;SK0226;Vrchteplá;SK0226513784;49.1338767;18.5636122046952
512796;Vrícko;506;Martin;5;Žilinský;29594155;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Vrícko;SK0316512796;48.9673619;18.68927630328789
557625;Vršatské Podhradie;302;Ilava;3;Trenčiansky;13430618;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Ilava;SK0222;Vršatské Podhradie;SK0222557625;49.06449095;18.1520662583999
557358;Vrútky;506;Martin;5;Žilinský;18655406;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Vrútky;SK0316557358;49.1292709;18.87261930846445
522163;Vtáčkovce;806;Košice - okolie;8;Košický;3738756;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Vtáčkovce;SK0426522163;48.83632985;21.37678398031266
524085;Výborná;703;Kežmarok;7;Prešovský;10544073;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Výborná;SK0413524085;49.24285525000001;20.39030740813745
500941;Výčapy-Opatovce;403;Nitra;4;Nitriansky;14178664;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Výčapy-Opatovce;SK0233500941;48.4156556;18.0761039450261
511170;Východná;505;Liptovský Mikuláš;5;Žilinský;193700030;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Východná;SK0315511170;49.03376405;19.90902764043824
502014;Vydrany;201;Dunajská Streda;2;Trnavský;16049091;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Dunajská Streda;SK0211;Vydrany;SK0211502014;48.0170341;17.5856348
557498;Vydrná;308;Púchov;3;Trenčiansky;13438979;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Púchov;SK0228;Vydrná;SK0228557498;49.21362354999999;18.26159394231316
524093;Vydrník;706;Poprad;7;Prešovský;4929567;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Poprad;SK0416;Vydrník;SK0416524093;49.0006995;20.41010948248788
517364;Vyhne;613;Žiar nad Hronom;6;Banskobystrický;18344381;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Vyhne;SK032D517364;48.50028005;18.79247948890363
521001;Výrava;705;Medzilaborce;7;Prešovský;20243526;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Medzilaborce;SK0415;Výrava;SK0415521001;49.20413625;21.9980733336502
528021;Vyškovce;711;Stropkov;7;Prešovský;6621127;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Vyškovce;SK041B528021;49.25375405;21.6656080705848
502944;Vyškovce nad Ipľom;402;Levice;4;Nitriansky;19295326;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Vyškovce nad Ipľom;SK0232502944;48.07458095;18.851071381853
511188;Vyšná Boca;505;Liptovský Mikuláš;5;Žilinský;20591386;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Vyšná Boca;SK0315511188;48.9186495;19.74528641142046
522171;Vyšná Hutka;806;Košice - okolie;8;Košický;3621747;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Vyšná Hutka;SK0426522171;48.678261;21.36068049486408
521019;Vyšná Jablonka;702;Humenné;7;Prešovský;24831737;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Vyšná Jablonka;SK0412521019;49.1703155;22.1109078220305
528030;Vyšná Jedľová;712;Svidník;7;Prešovský;5086281;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Vyšná Jedľová;SK041C528030;49.3520987;21.54498019859269
522180;Vyšná Kamenica;806;Košice - okolie;8;Košický;11333478;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Vyšná Kamenica;SK0426522180;48.7793108;21.4851205
522198;Vyšná Myšľa;806;Košice - okolie;8;Košický;8867616;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Vyšná Myšľa;SK0426522198;48.62774685;21.39089801350193
528048;Vyšná Olšava;711;Stropkov;7;Prešovský;13772080;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Vyšná Olšava;SK041B528048;49.1599446;21.5964277618171
528056;Vyšná Pisaná;712;Svidník;7;Prešovský;9497949;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Vyšná Pisaná;SK041C528056;49.41315950000001;21.60567926443617
519910;Vyšná Polianka;701;Bardejov;7;Prešovský;5692791;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Vyšná Polianka;SK0411519910;49.42867769999999;21.35696238417327
523305;Vyšná Rybnica;809;Sobrance;8;Košický;40081183;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Vyšná Rybnica;SK0429523305;48.8210084;22.1759768
525430;Vyšná Šebastová;707;Prešov;7;Prešovský;10640501;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Vyšná Šebastová;SK0417525430;49.0157544;21.326378
529249;Vyšná Sitnica;702;Humenné;7;Prešovský;9785262;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Vyšná Sitnica;SK0412529249;49.1026509;21.77975509514437
526347;Vyšná Slaná;808;Rožňava;8;Košický;15356532;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožňava;SK0428;Vyšná Slaná;SK0428526347;48.78890525;20.33114136749543
519928;Vyšná Voľa;701;Bardejov;7;Prešovský;8838465;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Vyšná Voľa;SK0411519928;49.2487359;21.363535
521027;Vyšné Ladičkovce;702;Humenné;7;Prešovský;15402777;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Vyšné Ladičkovce;SK0412521027;49.05557775;21.89446721406598
502952;Vyšné nad Hronom;402;Levice;4;Nitriansky;6473979;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Vyšné nad Hronom;SK0232502952;48.1669133;18.59010793378528
523313;Vyšné Nemecké;809;Sobrance;8;Košický;4631192;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Vyšné Nemecké;SK0429523313;48.6593683;22.2632096
523321;Vyšné Remety;809;Sobrance;8;Košický;5357691;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Vyšné Remety;SK0429523321;48.8254005;22.16287416190128
526606;Vyšné Repaše;704;Levoča;7;Prešovský;9957900;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoča;SK0414;Vyšné Repaše;SK0414526606;49.06642545;20.68753408611234
527092;Vyšné Ružbachy;710;Stará Ľubovňa;7;Prešovský;17956630;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará Ľubovňa;SK041A;Vyšné Ružbachy;SK041A527092;49.31548185;20.55651410301803
557901;Vyšné Valice;609;Rimavská Sobota;6;Banskobystrický;15138363;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Vyšné Valice;SK0329557901;48.46634345;20.17824947987077
522201;Vyšný Čaj;806;Košice - okolie;8;Košický;4827605;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Vyšný Čaj;SK0426522201;48.68603905000001;21.39518527666689
560073;Vyšný Hrabovec;711;Stropkov;7;Prešovský;6710163;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Vyšný Hrabovec;SK041B560073;49.0850019;21.6872076
521035;Vyšný Hrušov;702;Humenné;7;Prešovský;11360856;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Vyšný Hrušov;SK0412521035;48.992946;22.010477
529117;Vyšný Kazimír;713;Vranov nad Topľou;7;Prešovský;7557723;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Vyšný Kazimír;SK041D529117;48.9418719;21.67772949498013
522210;Vyšný Klátov;806;Košice - okolie;8;Košický;17839701;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Vyšný Klátov;SK0426522210;48.76044690000001;21.09590072322764
528064;Vyšný Komárnik;712;Svidník;7;Prešovský;6600325;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Vyšný Komárnik;SK041C528064;49.4047034;21.70658279200666
519944;Vyšný Kručov;701;Bardejov;7;Prešovský;3956289;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Vyšný Kručov;SK0411519944;49.161481;21.4379882581667
510181;Vyšný Kubín;503;Dolný Kubín;5;Žilinský;12742145;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Dolný Kubín;SK0313;Vyšný Kubín;SK0313510181;49.17367805;19.33228692956575
582093;Vyšný Medzev;806;Košice - okolie;8;Košický;32435256;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Vyšný Medzev;SK0426582093;48.73637100000001;20.90247873975721
528072;Vyšný Mirošov;712;Svidník;7;Prešovský;12707371;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Vyšný Mirošov;SK041C528072;49.3927434;21.45249860088722
528081;Vyšný Orlík;712;Svidník;7;Prešovský;14781526;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Vyšný Orlík;SK041C528081;49.3473542;21.5022372034263
515809;Vyšný Skálnik;609;Rimavská Sobota;6;Banskobystrický;5053349;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Vyšný Skálnik;SK0329515809;48.47350875;19.9649128714946
526614;Vyšný Slavkov;704;Levoča;7;Prešovský;17162854;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoča;SK0414;Vyšný Slavkov;SK0414526614;49.0653301;20.87090509131693
519952;Vyšný Tvarožec;701;Bardejov;7;Prešovský;8211549;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Vyšný Tvarožec;SK0411519952;49.3892477;21.19352976804741
529257;Vyšný Žipov;713;Vranov nad Topľou;7;Prešovský;9326151;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Vyšný Žipov;SK041D529257;48.9845673;21.5884591
505765;Vysočany;301;Bánovce nad Bebravou;3;Trenčiansky;4320831;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Vysočany;SK0221505765;48.6795607;18.318783
517372;Vysoká;602;Banská Štiavnica;6;Banskobystrický;14558379;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Banská Štiavnica;SK0322;Vysoká;SK0322517372;48.41387570000001;18.79008223049209
525421;Vysoká;708;Sabinov;7;Prešovský;6862620;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Sabinov;SK0418;Vysoká;SK0418525421;49.11957665;20.88988955974081
509515;Vysoká nad Kysucou;502;Čadca;5;Žilinský;43870416;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Čadca;SK0312;Vysoká nad Kysucou;SK0312509515;49.39151095;18.51988023696963
523291;Vysoká nad Uhom;807;Michalovce;8;Košický;15354410;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Vysoká nad Uhom;SK0427523291;48.63153;22.09505257855086
508349;Vysoká pri Morave;106;Malacky;1;Bratislavský;33615068;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Vysoká pri Morave;SK0106508349;48.329538;16.9130472
560103;Vysoké Tatry;706;Poprad;7;Prešovský;359784262;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Poprad;SK0416;Vysoké Tatry;SK0416560103;49.183223;20.2537883491087
510190;Zábiedovo;510;Tvrdošín;5;Žilinský;17973994;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Tvrdošín;SK031A;Zábiedovo;SK031A510190;49.3111663;19.62068999904176
512834;Žabokreky;506;Martin;5;Žilinský;5231753;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Žabokreky;SK0316512834;49.02736065000001;18.93512114588451
505803;Žabokreky nad Nitrou;305;Partizánske;3;Trenčiansky;6976874;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Partizánske;SK0225;Žabokreky nad Nitrou;SK0225505803;48.6245291;18.3012514
512818;Záborie;506;Martin;5;Žilinský;5195960;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Záborie;SK0316512818;49.03629535;19.00096368147398
525448;Záborské;707;Prešov;7;Prešovský;5371950;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Záborské;SK0417525448;48.9451046;21.2905760246326
557927;Zacharovce;609;Rimavská Sobota;6;Banskobystrický;6810976;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Zacharovce;SK0329557927;48.40754045;20.05803934124183
559881;Zádiel;806;Košice - okolie;8;Košický;3516195;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Zádiel;SK0426559881;48.61473395;20.83209038058755
515817;Zádor;609;Rimavská Sobota;6;Banskobystrický;3463171;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Zádor;SK0329515817;48.3217362;20.25029753747661
523330;Záhor;809;Sobrance;8;Košický;7700523;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Záhor;SK0429523330;48.6246742;22.2015963
516546;Záhorce;610;Veľký Krtíš;6;Banskobystrický;17976171;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Záhorce;SK032A516546;48.11604055;19.32352376985243
500267;Záhorie (vojenský obvod);106;Malacky;1;Bratislavský;277468049;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Záhorie (vojenský obvod);SK0106500267;48.50023895;17.11925943497673
508365;Záhorská Ves;106;Malacky;1;Bratislavský;13025197;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Malacky;SK0106;Záhorská Ves;SK0106508365;48.3807707;16.8470479
525456;Záhradné;707;Prešov;7;Prešovský;8772866;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Záhradné;SK0417525456;49.08561885;21.27353090358327
510203;Zákamenné;507;Námestovo;5;Žilinský;42902959;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Námestovo;SK0317;Zákamenné;SK0317510203;49.40006275;19.23123752208574
526649;Žakarovce;801;Gelnica;8;Košický;8617715;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Gelnica;SK0421;Žakarovce;SK0421526649;48.88093954999999;20.92801578359436
509523;Zákopčie;502;Čadca;5;Žilinský;29631111;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Čadca;SK0312;Zákopčie;SK0312509523;49.3875124;18.69994948420471
524123;Žakovce;703;Kežmarok;7;Prešovský;16028764;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Žakovce;SK0413524123;49.0721625;20.38773277870774
502961;Zalaba;402;Levice;4;Nitriansky;7353613;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Levice;SK0232;Zalaba;SK0232502961;47.9613875;18.7023782583844
524115;Zálesie;703;Kežmarok;7;Prešovský;4789010;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Kežmarok;SK0413;Zálesie;SK0413524115;49.31916145;20.38922779348201
555509;Zálesie;108;Senec;1;Bratislavský;5865836;Slovensko;SK0;Bratislavský kraj;SK01;Bratislavský kraj;SK010;Senec;SK0108;Zálesie;SK0108555509;48.1653492;17.2734893
529290;Žalobín;713;Vranov nad Topľou;7;Prešovský;11877564;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Žalobín;SK041D529290;48.9698054;21.7280436
523241;Zalužice;807;Michalovce;8;Košický;19611301;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Michalovce;SK0427;Zalužice;SK0427523241;48.75887419999999;21.98305768252618
556475;Zamarovce;309;Trenčín;3;Trenčiansky;3928330;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Trenčín;SK0229;Zamarovce;SK0229556475;48.9150635;18.0505899639541
529265;Zámutov;713;Vranov nad Topľou;7;Prešovský;41233616;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Zámutov;SK041D529265;48.9024633;21.52895988657025
513814;Záriečie;308;Púchov;3;Trenčiansky;9417518;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Púchov;SK0228;Záriečie;SK0228513814;49.1758523;18.2336619566108
522252;Žarnov;806;Košice - okolie;8;Košický;7197008;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Žarnov;SK0426522252;48.57733825;20.92031239602556
517381;Žarnovica;612;Žarnovica;6;Banskobystrický;30398950;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žarnovica;SK032C;Žarnovica;SK032C517381;48.4833983;18.7215497
513822;Záskalie;306;Považská Bystrica;3;Trenčiansky;2387846;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Považská Bystrica;SK0226;Záskalie;SK0226513822;49.13795855;18.51929061178216
510254;Žaškov;503;Dolný Kubín;5;Žilinský;24721863;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Dolný Kubín;SK0313;Žaškov;SK0313510254;49.1658535;19.22124719475632
